countyfips,mean_confirmed_7d_avg,mean_deaths_7d_avg,never_rarely_mask,retail_and_recreation_percent_change_from_baseline,workplaces_percent_change_from_baseline,stay_at_home,population_density_per_sqmi,percent_uninsured,percent_non_hispanic_white,per_capita_income,percent_65_and_over,ELEV_M,mean_temp_15d_avg
37027,898.8571428571429,9.857142857142858,0.059,-2.076923076923077,-20.692307692307693,1,172.97003917719238,13.919436361,87.071645394,20587,19.873459386,387.1,74.43833333333333
48055,952.7142857142857,8.714285714285714,0.002,-15.538461538461538,-31.615384615384617,1,73.0850113378238,21.692969871,38.985363147,21485,14.359377529,182,84.54388888888889
50005,25,0,0.197,3.0833333333333335,-24.25,1,47.54715606946085,5.8259555172,94.713220249,24948,20.968912943,212.4,71.97166666666666
26025,684.5714285714286,39,0.184,-2.3846153846153846,-23.076923076923077,1,190.7056206675532,5.626721827,77.250589276,23812,17.835924662,286.8,74.03666666666666
48057,344.14285714285717,2.857142857142857,0.047,-4.076923076923077,-19.153846153846153,1,43.02156757233574,19.235082997,41.732758221,25181,17.949074718,10,82.96866666666666
29027,88.42857142857143,1,0.243,9.076923076923077,-19,1,53.55165174422238,10.604822231,90.07997505,23475,16.271246853,272.2,79.48833333333333
21035,145.42857142857142,2,0.15000000000000002,-11.538461538461538,-25.846153846153847,1,99.47971703792959,6.6782751204,89.564328606,21109,16.900472723,176.2,79.51333333333334
55015,204.85714285714286,2,0.164,-4.615384615384615,-22,1,156.02574548562959,4.3695206118,90.751410515,30856,15.094001077,238.4,72.77333333333334
24009,518.7142857142857,27,0.098,-3.230769230769231,-29.53846153846154,1,424.61637525817974,4.069580846,77.986587394,39897,14.876688804,10,82.30799999999999
42021,202,3,0.088,0.07692307692307693,-23.53846153846154,1,200.13319592097446,5.3909282018,92.737417445,23993,22.573445684,696.2,73.38944444444445
13039,463.7142857142857,3.5714285714285716,0.261,-9.076923076923077,-22.615384615384617,1,84.95159417774465,13.465055888,69.59777931,24368,13.635262775,7.6,82.99555555555555
29029,168,2.7142857142857144,0.359,70.23076923076923,-0.9230769230769231,1,67.30504288322442,14.253795299,93.969224053,24484,28.167630689,264.9,79.15833333333333
34007,7980,564.4285714285714,0.033,-20.384615384615383,-31.923076923076923,1,2309.244082191673,7.6422547527,56.267083171,31736,15.659918198,20,84.15666666666667
48061,7178.428571428572,163.57142857142858,0.096,-28.692307692307693,-38.07692307692308,1,469.9739235693206,29.035257157,8.756852902,15457,13.544212423,10.4,84.82277777777779
21037,441.85714285714283,13,0.158,-11.23076923076923,-32.53846153846154,1,604.39243271029,4.4679623364,92.218095156,29834,15.618558914,149.4,77.66111111111111
47013,124.14285714285714,1,0.134,13.461538461538462,-17.23076923076923,1,83.32178571566145,12.427316191,96.336811257,19948,20.746279969,359.7,78.03444444444445
51031,96.57142857142857,1,0.11000000000000001,0.15384615384615385,-23.307692307692307,1,109.27356149737903,11.44779614,79.535408291,25219,19.906135739,286.5,80.935
56005,102.71428571428571,0,0.38,-0.23076923076923078,-18.76923076923077,0,10.093661100871936,12.841595551,87.399219766,33317,10.060684872,1327.1,73.33555555555556
40017,776.4285714285714,4,0.11599999999999999,-0.6923076923076923,-28.76923076923077,0,144.50879134928792,12.775407341,75.697660734,28724,12.994385484,431.9,76.72
16027,3823.5714285714284,24.857142857142858,0.20800000000000002,-2.076923076923077,-27.46153846153846,1,345.22147454138536,14.567805156,70.103669368,18639,13.763819972,740.4,76.13
29031,510.14285714285717,3,0.189,-7.6923076923076925,-22.384615384615383,1,134.9772413987996,10.359289135,85.834190444,25348,16.861579876,102.4,80.51444444444444
34009,776.1428571428571,85.28571428571429,0.024,182.15384615384616,5.6923076923076925,1,378.3973361523328,8.1090199645,85.206352636,34550,26.562229905,7,80.45611111111111
42025,341.7142857142857,28,0.075,14.538461538461538,-19.692307692307693,1,168.64148296566717,6.0362694301,91.319849907,25743,21.213819733,584,71.96833333333333
27017,110.57142857142857,0,0.112,19.076923076923077,-20.307692307692307,1,41.19469506545997,5.2847266766,88.0514552,25714,17.121968915,389.8,68.18277777777777
24011,384,3,0.027999999999999997,-1.3846153846153846,-21.384615384615383,1,102.21900328746514,8.3859105166,75.450396349,24311,16.24429498,22,82.89777777777778
51033,167,4,0.079,-2.125,-27.875,1,56.18745690634413,11.377412665,63.535031847,26577,16.411023008,25.9,82.88611111111112
13045,1482.2857142857142,42,0.222,-1.5384615384615385,-25.46153846153846,1,227.9524540234855,15.978329626,70.658900619,22002,13.613159387,354.2,77.19555555555554
19027,157.28571428571428,1,0.263,-3.090909090909091,-17.09090909090909,0,36.097071297778136,4.3999505624,94.64126228,28307,20.318547187,367,75.05444444444444
21041,131.71428571428572,2,0.326,2.5,-30.5,1,83.81451959459032,7.6296128594,88.497718171,21639,15.227717239,245.1,79.2361111111111
24013,1339.2857142857142,115.28571428571429,0.022,-7.615384615384615,-29.46153846153846,1,374.29612822442374,4.5924658031,88.714532533,38408,16.848642455,240.5,82.38333333333334
33003,77.71428571428571,0.8571428571428571,0.123,49.84615384615385,-16.307692307692307,1,50.87531239855635,8.9881825239,95.676418131,33481,27.905451116,135.6,72.48444444444445
47017,111.28571428571429,2,0.267,-8.5,-21,1,47.54731376629904,10.856710346,84.511063526,19851,20.33904354,176.8,79.11166666666666
32510,268,6.857142857142857,0.087,-0.23076923076923078,-23.23076923076923,1,376.135370124653,12.628434016,66.732233732,26553,20.321579384,1432.3,77.11090909090909
40019,240,3,0.29700000000000004,0.6923076923076923,-20,0,59.02626573353966,17.773810721,69.4563796,24272,16.819229093,221,83.29055555555556
47019,264.85714285714283,2.7142857142857144,0.14600000000000002,14.153846153846153,-19.384615384615383,1,166.20173788155952,12.009567177,94.665578251,20118,21.941048074,456.3,77.18222222222222
37031,223.14285714285714,5,0.077,36.69230769230769,-12.692307692307692,1,135.01438602086438,12.679847408,86.499626028,29349,24.97410966,2.4,84.17666666666666
27019,635,2,0.152,-5.615384615384615,-31.923076923076923,1,274.26800292265557,3.1729616142,88.618168825,41759,12.016301146,302.4,72.79333333333334
30013,97.85714285714286,2,0.313,4.923076923076923,-21.923076923076923,1,30.408930938490894,10.082418427,85.014024472,26578,18.568646424,1108,67.61111111111111
18017,1698,9,0.229,-2.6153846153846154,-18.23076923076923,1,92.98452352754491,13.198565373,79.009353181,22625,17.79212225,225.3,73.67999999999999
19029,33.857142857142854,0,0.41100000000000003,-6,-5,0,23.806018389312403,6.7821930087,95.143078113,26411,23.178654292,360.3,75.87555555555555
26027,249.42857142857142,8,0.122,-5,-26.5,1,105.6824356029391,7.2215331183,86.281532534,25955,21.02878826,237.1,77.89111111111112
29037,396.14285714285717,8,0.109,9.923076923076923,-23.923076923076923,1,145.45866546713668,8.8401500764,87.562170094,29197,16.856908741,278.9,80.3261111111111
31025,130.85714285714286,1,0.091,-6.25,-18.25,0,45.67782619462226,7.0036370419,93.631255017,30637,17.49684621,367.3,77.36277777777778
38017,2751.285714285714,74.85714285714286,0.203,-7.076923076923077,-22.615384615384617,0,94.5374034858224,7.0768243659,84.28127548,32485,12.006655061,274.3,71.87444444444444
48067,113.85714285714286,3.4285714285714284,0.179,-1,-24.3,1,32.38761214573266,16.021957286,76.27743285,21608,22.112287925,110,81.77888888888889
16031,396.14285714285717,1,0.357,16.5,-27.833333333333332,1,9.136627207628845,15.547720977000001,69.409989943,18785,14.209688233,1266.1,72.63111111111111
37035,1662.7142857142858,19.142857142857142,0.10500000000000001,-11.076923076923077,-22.692307692307693,1,387.3241753621598,13.201780922,75.286160906,24220,17.861104808,358.1,77.81333333333333
13047,436.85714285714283,8,0.295,-1,-25.46153846153846,1,404.8096886880353,12.739131225,90.617027588,23834,17.730643726,204.2,83.09333333333333
36009,149.42857142857142,6,0.027999999999999997,-1.3846153846153846,-25.615384615384617,1,60.00338378577858,6.4828015666,90.393024466,22832,19.168401874,651.1,68.47166666666666
36011,136.42857142857142,2,0.033,1.4615384615384615,-21.384615384615383,1,113.91703820860062,5.0618108921,90.030462117,26596,19.119839264,125.9,76.56444444444445
24015,584.1428571428571,30,0.026999999999999996,4.076923076923077,-24.53846153846154,1,295.0675354004319,5.6005351417,84.887090814,30676,15.741154961,10,81.128
42027,318.42857142857144,9,0.03,-25.692307692307693,-41,1,143.4208207076988,6.6754829807,85.230183348,27584,14.247105433,377.7,76.6561111111111
19033,505.14285714285717,15.714285714285714,0.426,2.1538461538461537,-17.615384615384617,0,76.19790288369373,4.5516201959,90.36743499,28763,21.774098999,373.4,72.52333333333334
17019,1342.4285714285713,17,0.067,-16.153846153846153,-31.076923076923077,1,207.19994576362325,6.0591156358,66.843506379,27373,12.824847726,229.8,75.71944444444443
39021,79.28571428571429,1,0.135,0.8461538461538461,-19.23076923076923,1,91.43896718101003,6.6596598509,93.327140424,24715,18.147804098,342.3,73.72444444444444
24017,1696.7142857142858,90,0.069,-6.615384615384615,-35.61538461538461,1,337.1826657329574,5.0133901575,38.599902169,37680,12.506269233,3.1,82.80166666666666
45019,10301.42857142857,123.14285714285714,0.095,-16.384615384615383,-31.076923076923077,0,414.9256587067983,13.538923377,64.945245809,33700,16.41295377,6,84.54533333333333
26029,41.857142857142854,2,0.084,51,-8.5,1,62.86157947518674,6.3711911357,93.731900625,29581,24.382716049,196.9,70.2238888888889
12015,1608.857142857143,82.28571428571429,0.1,-29.46153846153846,-27.53846153846154,1,249.06177933047692,17.104715384,83.961448232,27860,40.213407713,7.6,81.48611111111111
51540,399,8,0.041999999999999996,-33.84615384615385,-45.30769230769231,1,4447.959878035439,11.730140388,65.997464514,30729,11.596732963,358.8,78.47277777777778
13051,4017,45.142857142857146,0.07500000000000001,-8.76923076923077,-29.923076923076923,1,658.6805560327527,16.223679374,48.189284047,27204,15.379933955,12.5,84.22055555555555
37037,1147.142857142857,47.857142857142854,0.032,-9,-31.76923076923077,1,100.92524340339071,14.248399676,71.809841535,35109,24.415154705,75.3,79.67833333333333
13053,506.42857142857144,1,0.133,-44,-37.857142857142854,1,47.76958767355969,12.133370227,57.047922127,19708,4.8296518158,70.7,80.93555555555555
13055,123.14285714285714,2,0.218,1,-15,1,79.93576986432907,16.638034255,82.440500202,17381,17.563533683,194.8,81.82055555555556
36013,213.14285714285714,7.571428571428571,0.053000000000000005,0.07692307692307693,-23.846153846153847,1,124.26406905056011,5.2759920195,87.1212062,23249,20.090824534,525.2,70.90333333333334
35005,248,4,0.11399999999999999,-13.384615384615385,-23.076923076923077,1,10.81739226426669,11.789553083,38.697460156,21015,15.962528405,1112.2,87.08722222222222
47021,411.85714285714283,4,0.085,5.076923076923077,-25.692307692307693,1,130.853748867717,10.193045703,92.494868815,24279,14.968223744,182.9,82.57555555555555
26031,32.714285714285715,2,0.079,150,2,1,35.76157751596351,8.289985216,92.0001574,24220,27.257702751,193.6,69.15555555555555
53007,865,7.428571428571429,0.11,22.384615384615383,-22.846153846153847,1,25.592768652162682,9.2914514736,67.515187704,26109,19.076795265,374.6,77.55777777777777
36015,158,2.2857142857142856,0.057999999999999996,-11.307692307692308,-22.23076923076923,1,215.39574080940105,4.1758673886,86.182258409,26196,18.960524129,291.1,74.83444444444444
36017,196.85714285714286,6,0.093,-1.6153846153846154,-23.23076923076923,1,55.15528923981759,5.0943495678,94.570430831,23805,20.369824975,486.2,72.58944444444444
13057,2356.8571428571427,51,0.10300000000000001,-4.538461538461538,-31.692307692307693,1,547.669796370485,12.837450411,78.398498519,32002,13.920967621,372.2,79.54055555555556
37039,183.14285714285714,2.5714285714285716,0.194,11.846153846153847,-17.846153846153847,1,59.78883371359118,13.992897007,90.955853856,19285,29.584610506,516.9,74.05055555555556
40021,202,1,0.22,6.230769230769231,-25.846153846153847,0,64.40685017122931,24.405745519,47.334360555,19627,16.702619414,266.1,80.43722222222222
45021,428.7142857142857,15.857142857142858,0.17099999999999999,1.9230769230769231,-18.692307692307693,0,143.30451421516867,13.803555689,72.742562809,19940,16.81558569,244.1,79.53111111111112
48073,604.5714285714286,2.2857142857142856,0.186,-10.307692307692308,-26.692307692307693,1,48.67833576245965,21.632108346,60.174551263,19871,17.552099179,206.4,81.42888888888889
51550,1990.857142857143,24.285714285714285,0.043,-7.153846153846154,-30.23076923076923,1,688.8832090772569,7.9013115281,56.872078934,30764,13.285442271,6.1,81.13444444444444
33005,80.42857142857143,2,0.095,-1,-25.153846153846153,1,107.99528211098728,7.1532488475,93.915783144,30935,19.902474736,146.6,73.53
42029,4549.571428571428,342.42857142857144,0.027999999999999997,-20.615384615384617,-33.76923076923077,1,682.2366953717104,6.2568458494,79.13632132,44299,16.346260674,201.2,78.08833333333334
45023,424.7142857142857,6.571428571428571,0.216,-10,-23.615384615384617,0,55.859214298980525,12.162891046,58.519115686,19858,18.77461164,200.3,79.59222222222223
45025,590.4285714285714,18.142857142857142,0.196,-6.6923076923076925,-17.46153846153846,0,57.67212593736522,14.799785004,60.322594746,19088,18.348122569,73.2,81.16733333333333
51041,3654.5714285714284,65.57142857142857,0.055999999999999994,-9.384615384615385,-31.923076923076923,1,783.7980784376605,8.9753356659,61.115000172,33848,14.926726265,72.2,81.60166666666666
26033,25.714285714285715,0,0.052,14.692307692307692,-20.307692307692307,1,24.59527430467942,9.3312186096,69.565796839,20839,17.970520031,186.1,66.636
55017,181.57142857142858,0,0.157,9.692307692307692,-18.46153846153846,1,62.83026629749121,5.681456743,93.477820223,26299,17.969907227,269.8,72.14
27025,142.71428571428572,1,0.16799999999999998,1.8461538461538463,-22.692307692307693,1,130.2477531350222,4.1705604938,93.056399986,30455,15.400021458,281.3,70.01222222222222
50007,705.5714285714286,39,0.101,-16.307692307692307,-36.38461538461539,1,299.13443859248383,5.10313544,88.129815521,34658,14.992222249,100.6,76.54444444444444
17021,70,4,0.11599999999999999,-1.8461538461538463,-21.846153846153847,1,47.77149246620675,6.026812196,94.911362175,23823,19.935090781,189.6,75.96666666666667
21047,388.2857142857143,4.428571428571429,0.178,-3.4615384615384617,-22,1,103.04586107983586,6.1628981797,65.363954738,19962,12.265769977,174.7,79.95388888888888
29043,155.14285714285714,1,0.243,8.23076923076923,-22.46153846153846,1,145.83449416810205,10.060585848,93.068760562,25342,15.716864215,384.7,80.4
32001,39.57142857142857,1,0.11499999999999999,4.923076923076923,-16.307692307692307,1,4.8976061814319065,13.636829693,72.725040917,23951,18.936170213,1199.1,81.16277777777778
35006,286.7142857142857,17,0.062,-11.307692307692308,-23.307692307692307,1,6.02945449921154,12.601001338,19.057055261,16885,16.099603679,1987.3,70.59388888888888
12017,998.4285714285714,19,0.126,-14.461538461538462,-22.53846153846154,1,241.37210123721314,15.446198085,87.715052491,24188,36.304578548,3.1,80.60888888888888
41005,1221.5714285714287,33.57142857142857,0.04,-10.538461538461538,-32.23076923076923,1,211.13517061846326,6.2736271533,81.557651866,35506,18.102024875,8.8,71.27944444444445
47025,143,0,0.277,-3,-21,1,72.94475535681345,11.727705359,95.289079229,19215,19.945837007,351.7,77.28166666666667
53009,74,0,0.001,13.153846153846153,-22.615384615384617,1,41.968130816950676,8.9611038512,82.523424163,26967,29.607620835,87.8,60.36722222222222
26035,46,3,0.076,40.7,-18.4,1,54.23728165741949,8.009898411,94.726403745,20418,23.867737426,230.1,74.38
45027,644.1428571428571,48.285714285714285,0.22999999999999998,-5,-23.833333333333332,0,56.111124535595664,14.472128206,48.038575668,18765,23.483679525,31.1,80.09636363636363
42031,71,2,0.087,4,-21.90909090909091,1,64.8082952722504,7.8157991755,95.889527837,22451,19.605972305,469.4,72.755
18019,867,45,0.128,-2.076923076923077,-22.23076923076923,1,305.7503840208288,8.5838265103,82.891956374,25693,15.783912747,164.6,80.20277777777777
21049,125.71428571428571,7,0.176,-12.538461538461538,-27.615384615384617,1,141.4300939973735,5.3937395915,90.035587189,25674,17.87635521,311.2,77.49222222222222
32003,34880.28571428572,587.1428571428571,0.059,-19.53846153846154,-36.69230769230769,1,262.32203286685757,13.268244798,42.199147087,26661,14.728673486,570,95.71944444444445
39023,970.4285714285714,11,0.093,3.230769230769231,-24.384615384615383,1,342.59569607766156,7.1571647234,84.030909834,23992,19.409295241,320.3,75.85277777777777
53011,1302.142857142857,33,0.041,-12.76923076923077,-32.38461538461539,1,717.5010993027809,6.9983762353,77.997414171,30207,15.467244431,9.1,71.32222222222222
55019,152.28571428571428,7,0.311,3,-27,1,28.507904533574898,16.460774997,92.78285171,22560,16.598000519,382.5,70.02277777777778
13059,1386.7142857142858,15,0.111,-24.615384615384617,-35.38461538461539,1,1023.7613966159071,16.297159505,55.08049949,20195,10.962852431,239.3,82.72500000000001
41007,67.85714285714286,0,0.079,47.69230769230769,-17.692307692307693,1,45.46856325039771,8.8759754275,85.099587567,27071,22.427321195,2.7,60.44611111111111
